X,Y
-99.20790667270396,19.48484627012597
-99.16511161323716,19.497438306695088
-99.210629211111,19.490256649038557
-99.17137428784903,19.46072334718431
-99.1924411024766,19.488572792746616
-99.17189655253647,19.48754944217154
-99.19387957665565,19.504665493324616
-99.17178422917347,19.46008296361568
-99.16239797890653,19.46909434723684
-99.18311277657885,19.505315295459564
-99.15367064505159,19.472267703374406
-99.17518185066568,19.462316056339642
-99.1944669486487,19.503566949813273
-99.18724219713428,19.50223277403668
-99.16640397871818,19.47292974408507
-99.16660457366747,19.484242476018217
-99.1832830145875,19.503990633645802
-99.21704187064354,19.47818769341042
-99.17146705254868,19.495963364623112
-99.1689099399411,19.47954789367331
-99.19020469117854,19.468383800792473
-99.18037988326995,19.479798576946084
-99.1976544928824,19.508280023367423
-99.20920089002028,19.48669930384476
-99.16044476582681,19.473226122727095
-99.16703783275919,19.48225391039858
-99.17345909333889,19.47622626788589
-99.19582433168792,19.485581467841072
-99.1626894127667,19.46302145328628
-99.18819688792378,19.500746668334322
-99.18634402129084,19.500182832336456
-99.18878738719032,19.465914206027964
-99.18035144939185,19.5019107860919
-99.18337386627529,19.505089730228132
-99.18219781328207,19.463308290991726
-99.20579610431174,19.48178509279044
-99.2032813734336,19.47418767508542
-99.19031488786617,19.48230890941048
-99.1650707984523,19.482487159998424
-99.17670647671662,19.485897771101953
-99.1810277955563,19.48127748782725
-99.21537833658783,19.48707264215954
-99.16464638980302,19.46319681291075
-99.19482136875511,19.50060814538947
-99.1640192954971,19.472691045812393
-99.21044757779946,19.50555698650555
-99.18301360197361,19.477589938353674
-99.19905844980711,19.49644452221056
-99.21098617335166,19.49323401852336
-99.18271280695778,19.48270639228835
-99.21513744803563,19.48868042410777
-99.19013623857396,19.486495169717273
-99.2038134783657,19.491704599627486
-99.15852715473093,19.474449873367266
-99.17477388643762,19.488651731982774
-99.17261122038728,19.497222601008286
-99.19392446102538,19.489297272060707
-99.1760644610236,19.49687786058269
-99.18135184378235,19.504791475170535
-99.15233819346992,19.46425587087346
-99.16274180927387,19.487476804295603
-99.18300742848645,19.464265540722288
-99.21656755882185,19.47582670981009
-99.1631009804311,19.50376943661827
-99.19936882918392,19.473800635426446
-99.19486677852336,19.50214701964117
-99.19512607018203,19.497997550160044
-99.16887124467074,19.459777629256774
-99.16543071563255,19.47158023479129
-99.19893245530484,19.49937692154385
-99.19300889828574,19.498998783388007
-99.21189367205638,19.481694078471588
-99.20079491951189,19.508832923773095
-99.20323266525749,19.476493508703598
-99.1709110904016,19.469011973446964
-99.21280381014896,19.484422497354256
-99.21049309572622,19.478178024247846
-99.17716141231408,19.48766303446636
-99.16920330366122,19.46069447562345
-99.19167155139948,19.50891948637575
-99.1874630711434,19.46899963961604
-99.16718702607434,19.48439502480805
-99.16700438711207,19.48909803453423
-99.16196740245881,19.482410932009408
-99.20136236998074,19.486637469723473
-99.18709702046067,19.487972604311718
-99.19696449077287,19.474120778465274
-99.20755022193987,19.47438219495745
-99.19739777819917,19.50378734252848
-99.16668941662311,19.480142680794323
-99.15546530386041,19.49710540138077
-99.18662079068356,19.49605577778243
-99.19870131125224,19.51131019619217
-99.2047707072001,19.494001813005088
-99.18524745716097,19.493690166570335
-99.17868130223574,19.479634945334116
-99.21020399958778,19.50076650814074
-99.21880139047278,19.474687354755364
-99.20464022436447,19.486612072554138
-99.15077558049516,19.464674461868217
-99.2105914550441,19.47850852511118
-99.1798353079563,19.498086308204574
-99.16448570345881,19.501142458113282
-99.18158026215293,19.483934841292815
-99.18563288759384,19.46223610617281
-99.19491671068464,19.502406396672654
-99.1852167934107,19.48864665441254
-99.18511754566987,19.481234910466803
-99.19758965614578,19.479252735686384
-99.16611323939168,19.49826487523231
-99.17537794221465,19.48246031566339
-99.16309111123388,19.47403234899166
-99.15619349883298,19.46775617939576
-99.1518066311479,19.479352265924035
-99.18311625546296,19.482816877395013
-99.20570357008734,19.49965844125725
-99.2010412396721,19.494129245813962
-99.184243765235,19.471661380047404
-99.1879646854952,19.47168253840422
-99.18644162587995,19.50553370818117
-99.15922957978566,19.49990605498491
-99.21013699933533,19.50938004957263
-99.20946360827404,19.49205834934548
-99.2111352102359,19.491909694756934
-99.17582518807004,19.500357293040228
-99.20292051345126,19.479934208843023
-99.1926142445716,19.481875866400657
-99.17599024084892,19.461934122348143
-99.21259140478323,19.48410364963708
-99.15144272700566,19.47630311855487
-99.17833403295079,19.485730885220953
-99.20387875049902,19.48870099589768
-99.17668667511006,19.46149241378759
-99.2072433022727,19.479446550701482
-99.19418510714645,19.507023051815054
-99.15815867968698,19.498404075933042
-99.17183393082314,19.508119986340795
-99.16769182522303,19.48705072094751
-99.19580877603497,19.483437960615873
-99.18364604212044,19.476166473762067
-99.20213656963887,19.487283414066063
-99.16996336744921,19.46044908700259
-99.18506792571614,19.471178737389376
-99.1955503599678,19.507865974356434
-99.17402820626113,19.472441894023397
-99.20771611305182,19.496262637415708
-99.17035405557498,19.50656151453844
-99.17075375579027,19.48340762083667
-99.15281615556454,19.467855068828303
-99.170093375994,19.497827165691966
-99.19510602441456,19.510455267035216
-99.17460453514349,19.463148685317957
-99.18290403419027,19.483044757905525
-99.21254189796792,19.48219158925164
-99.19649591546046,19.502891567262576
-99.18963728920019,19.50373854736307
-99.19028452127468,19.486694308614194
-99.19886779511869,19.511458152511974
-99.15918225028086,19.483948923868923
-99.16852129535896,19.48525082710492
-99.17398383180496,19.471176558873264
-99.17111536579408,19.475511814998917
-99.21245940391155,19.47758156428757
-99.18526099731409,19.486878485240606
-99.17044037950814,19.461536418928034
-99.19247315736612,19.50641525975455
-99.18836426363005,19.46907364925742
-99.20051157640367,19.504676209695823
-99.16063454519634,19.476689138398978
-99.19966685440737,19.4782845468283
-99.20217695820536,19.50536505546867
-99.21276866931555,19.478267485982894
-99.17265385674632,19.475277850445924
-99.18995561711075,19.47937284979957
-99.18593737206758,19.488239458063923
-99.16511654670893,19.479927560968324
-99.16572485072957,19.479547877929026
-99.21195878205187,19.48640605704262
-99.15453430805718,19.466567390071916
-99.1603214870286,19.46927974928228
-99.14511678378308,19.468031478524683
-99.15021075505605,19.473711465872295
-99.19178339959925,19.47725805666153
-99.18149587867565,19.492482881310874
-99.18809987361739,19.499412479443055
-99.18159199694382,19.479295155479562
-99.16300476581804,19.49779750185447
-99.20418068445991,19.47609315228912
-99.21176426875222,19.482149240042318
-99.15667757876336,19.466481987173005
-99.1666764204432,19.4737984981067
-99.17410824275083,19.50583267629068
-99.19404449873919,19.507752107287423
-99.19207949334518,19.487612654211354
-99.17777507553414,19.461845967966454
-99.15849930873648,19.48528346890081
-99.1773510734017,19.47215118361001
-99.20558493828894,19.49322045813445
-99.1655900824464,19.49519486546452
-99.18524892129042,19.505294482389484
-99.2189194683018,19.477532017983425
-99.15486426887043,19.49415219895899
-99.19038694559735,19.509468092034457
-99.18571748580698,19.477868691710512
-99.15002838148293,19.481273555377587
-99.17224326685242,19.47141244425092
-99.19611504544241,19.500869866188104
-99.16103422952682,19.46285863339937
-99.16313106336773,19.481305452091114
-99.19901484131175,19.4913368835715
-99.16110068298894,19.474112965682007
-99.21597668489899,19.48342865423738
-99.18954368489524,19.490898618703074
-99.19835084528404,19.505691602625117
-99.15082325812101,19.47478079270598
-99.19947727930496,19.50158547048298
-99.17021946913115,19.482322138441305
-99.15003347182181,19.465081239215355
-99.16573840940288,19.471883477497673
-99.19211857937479,19.477916149574934
-99.18503491581103,19.46335680021493
-99.21593825385457,19.482472949747844
-99.18391553844768,19.500358127362073
-99.18541281340529,19.464785930634022
-99.19132090684522,19.48400037187522
-99.20380289784127,19.505322655060247
-99.16841037380385,19.473157411883008
-99.17482976404624,19.497502989205397
-99.17963676903675,19.470945621148424
-99.19639752577241,19.483507091058925
-99.1658309074048,19.501774464219377
-99.18663701211757,19.496508057399314
-99.20763307651255,19.492091659387842
-99.18845731892735,19.48129352970046
-99.17827830633881,19.45915507861624
-99.18889183980792,19.467418081428747
-99.16134191215596,19.495139524059695
-99.21062729915327,19.473993475036682
-99.17454523301174,19.476316570531086
-99.17686243396523,19.499200318132218
-99.20691697728337,19.49027565487464
-99.17535652973493,19.473846824196176
-99.19996070026986,19.487300782875803
-99.18916589540497,19.483627883079606
-99.19921004909054,19.500941698508612
-99.18478574129085,19.506083120535873
-99.20604251436475,19.4887943861691
-99.2148620415021,19.48715206623145
-99.17915219644073,19.48280487726349
-99.2007787602177,19.476955863064894
-99.16602288158722,19.48212791978438
-99.20033088649399,19.497787930398285
-99.18862487968993,19.488157199583195
-99.16837116878351,19.48628696669662
-99.16271750784743,19.496869435588376
-99.19836411170577,19.501325950070267
-99.19591989369668,19.48447049192787
-99.17689782910112,19.465450028483254
-99.21439934297244,19.47667082242441
-99.15631095864445,19.494689422001507
-99.2142648826439,19.486170868889793
-99.18742264524577,19.471723127575306
-99.18387576997068,19.478711796921687
-99.19980541948911,19.493061644682797
-99.19876581755196,19.490021250179538
-99.19521829316214,19.497098969034937
-99.16183775981008,19.481337670492557
-99.19200368058122,19.51020548835368
-99.16521005799501,19.47623486259806
-99.18981951232192,19.48563733817439
-99.18542702262911,19.482201870340116
-99.1652027170101,19.482449480655998
-99.18952251001531,19.509570732952227
-99.18179414891422,19.48672554440923
-99.20884600518299,19.512316276599634
-99.1609868675254,19.49679277199568
-99.18891240604853,19.476885286175
-99.15177278530881,19.476375429706874
-99.18696697825607,19.486146256169643
-99.19422690955258,19.47489001048178
-99.21675604223381,19.475860387384444
-99.21372004955637,19.496067189095136
-99.15436288383069,19.477919159709177
-99.19322485441711,19.51033619853418
-99.17153472432543,19.462027194967312
-99.19619021261757,19.472906555415285
-99.18351685373388,19.500924525597544
-99.19840154689571,19.487937439956227
-99.18093056616875,19.497898373762595
-99.18400405135961,19.490855556323385
-99.17379833288489,19.501291496827722
-99.19354456866877,19.485473662120963
-99.19216531414402,19.487093171321106
-99.20315777966525,19.479033333845827
-99.1822987906142,19.497876645531896
-99.17784922535398,19.461979568382066
-99.18968602298466,19.49201075006886
-99.20228957309293,19.47529878701582
-99.18993055364928,19.4947821930322
-99.17375842786025,19.50005024235199
-99.17428253909412,19.462957113459378
-99.18626199607284,19.460761989130972
-99.19764361385427,19.507216753483366
-99.18655506834108,19.498672293042482
-99.16987203478223,19.483260130628988
-99.1799850411735,19.471936664695594
-99.18550550020754,19.484599248159846
-99.15295157730621,19.467198501597434
-99.1988092155462,19.478562035599754
-99.16171912559442,19.497380538010038
-99.16678809785391,19.458175222595287
-99.17351771216904,19.46902208117927
-99.16321458266732,19.49274233472899
-99.17058327267561,19.49149139164478
-99.1717846692229,19.46359982841021
-99.16793926348174,19.495046523307412
-99.19105727744999,19.509785222734504
-99.19694428177709,19.49271461366678
-99.18093085493075,19.466864112158753
-99.20080544104077,19.508578290476287
-99.20394259270795,19.473474810244362
-99.2002464967282,19.484928549134153
-99.17368045765089,19.505888236655764
-99.18031203717823,19.487235250534056
-99.17512340924023,19.49914727700736
-99.14794267526575,19.470876765521474
-99.16850828558427,19.501848294540093
-99.16104200838018,19.479491367338113
-99.19620171606081,19.479409135099537
-99.15988942382374,19.471216400786005
-99.17614246803701,19.50018362105876
-99.15337857648936,19.491203438595
-99.21645838706847,19.482317897635486
-99.17285883177959,19.499330816906323
-99.21588672018015,19.478948958178975
-99.16391496317881,19.47975953975001
-99.17447937443059,19.484021820496817
-99.17410368938786,19.463512267274016
-99.19650929094946,19.480349378780392
-99.16506340470582,19.480527145750923
-99.19781590002295,19.495384972423945
-99.20314977308104,19.48911689006707
-99.16406192415,19.46547815210492
-99.17756921151451,19.484716873874376
-99.18263770572096,19.49896840943221
-99.17340359683867,19.471678830163583
-99.16774943136879,19.482881084308456
-99.15665310149528,19.489942810243324
-99.19940430521608,19.478217829068566
-99.15694687762087,19.473324050172213
-99.15939042014354,19.492808464952816
-99.19494731383996,19.478676574921238
-99.14882063949625,19.474221440071446
-99.17685848775123,19.50282402429921
-99.16413534034209,19.46133147599673
-99.14988841833731,19.474760198180018
-99.17200663032423,19.47246863224676
-99.19970716991097,19.499622178085936
