X,Y
-102.84628754671847,20.75041148677906
-102.87238047443375,20.716435204096662
-102.91984645684825,20.84842812388407
-102.86241456357845,20.75920378159969
-102.91091770133592,20.81141530877438
-102.85764148957075,20.734601578135905
-102.84318993057131,20.7461489384173
-102.94554446959339,20.80185468403787
-102.8582609537993,20.807352677400903
-102.92247816215948,20.69224410071117
-103.01409097801964,20.742653203741238
-102.88379429073304,20.71542288939863
-102.84159953191043,20.805357783397408
-102.96879461136135,20.816702132063426
-102.97694685777681,20.815259906086762
-103.0224677808307,20.77214333590917
-102.86566778553453,20.79167676137308
-102.95378559521691,20.70241581254464
-102.97684795168307,20.808450438579563
-102.9180570964675,20.785663714912552
-102.98467420494494,20.76960161291533
-102.96241901446511,20.747377382359005
-102.99751172841462,20.748109058774737
-102.8597441667124,20.70588906307034
-102.84492609648905,20.751434965450468
-102.83616661021483,20.707885493587522
-102.90690204047745,20.837241007941717
-102.9395515724265,20.727848650537364
-102.85779802332678,20.868162982101033
-102.91072198615839,20.708630160338597
-102.98745103311761,20.784809183901665
-102.97890076422678,20.727353226599554
-102.943368833855,20.7517219291894
-102.99370654235989,20.782081225397476
-102.85958131138584,20.810330888498374
-102.92836891200167,20.78944848053754
-102.90906593568205,20.800442954071322
-102.86829274961873,20.802141177990723
-102.98373137908845,20.737363044393863
-102.82261602141216,20.815233486401777
-102.86609980616181,20.75839950215027
-102.90083415962916,20.777399398881286
-102.89461101306797,20.74286932328419
-102.85324815191441,20.819343148348473
-102.94451733505014,20.75039368138857
-103.01364765073413,20.765310330923267
-102.90566042112864,20.683968095582653
-102.90874063284541,20.771353499599062
-102.93026128856484,20.703553963005415
-102.90280744297804,20.7645392541189
-102.82092475359461,20.813871208338117
-102.98125244030699,20.771982040050105
-102.90367816399119,20.677779668618268
-102.93949729609622,20.800170263980263
-102.81375924990866,20.816995201921536
-102.8905770177849,20.845436495271446
-103.65480781425566,20.49458534182868
-103.64611096840471,20.419811161679366
-103.67200632036756,20.443435121902812
-103.57150089272959,20.450531460321045
-103.61005043323068,20.37251865355927
-103.64529089589354,20.44475824935611
-103.59865288754357,20.449699064732826
-103.56033047459843,20.427828713233534
-103.67829084290969,20.465205572759523
-103.56994246018202,20.39222333651732
-103.57507118758282,20.40733709653229
-103.67903870365592,20.475865980611754
-103.54952154221145,20.3551303782454
-103.5769226738518,20.46032959541627
-103.62474707938453,20.45989834786165
-103.59448199262785,20.457305564687516
-103.5747897356523,20.46330172316562
-103.6095640989717,20.41333406134892
-103.60786129465598,20.482502536576003
-103.58918249276469,20.45763246239903
-103.64596288357171,20.456158344591415
-103.63296930160526,20.465462535709882
-103.6209708715734,20.392812037196585
-103.62009932374563,20.404899390710604
-103.66182473349679,20.470848145346153
-103.56253487867629,20.37271851419504
-103.63813588924374,20.484318938020504
-103.5704804142016,20.442049818971118
-103.57193994926375,20.44806860877795
-103.62321089638681,20.44239211561506
-103.55730505953078,20.36165905479865
-103.66001226365528,20.427750221790014
-103.57906307796775,20.416401595702244
-103.62011709755069,20.4398516757804
-103.56783113898311,20.419730395545386
-103.67541887428638,20.4757592690135
-103.62202528161795,20.433427947236517
-103.56954821632957,20.367313210781006
-103.56344787736397,20.364882239832806
-103.66313975992858,20.481850965907228
-103.67224328605911,20.45513365041897
-103.57141240414084,20.35164550638355
-103.58342543081187,20.37862989650843
-103.57275637400573,20.44546091193863
-103.65758777176252,20.502153845180732
-103.67776388817555,20.47203089101712
-103.58268719821359,20.40054368634701
-103.63503769072888,20.4749454470549
-103.55172032296397,20.37878233064301
-103.66507525177857,20.47391143479121
-103.56476080448617,20.349327167283946
-103.64359356670366,20.477904204523682
-103.58087129721574,20.429435858070313
-103.67127041541873,20.485237292243077
-103.60915339764304,20.410666075299584
-103.66021563993263,20.49458194506818
-104.03637103483983,20.71396396616801
-103.90442617442687,20.74093833444675
-104.03625365446516,20.6829680414373
-103.9434049216874,20.679625697410444
-103.96030870082612,20.668342063440917
-103.96707929928722,20.69280958685247
-104.0262736406077,20.658922486858714
-103.90583549107551,20.74740518959461
-104.03144059736732,20.681386759606305
