X,Y
-99.18679614247665,19.493336522275264
-99.17882160474213,19.478059152183423
-99.16277756805212,19.47633133040586
-99.1621557453792,19.50073486817246
-99.16764387301157,19.49390210718863
-99.179527192584,19.469586255487705
-99.20994314212955,19.502520407930206
-99.17429261174058,19.465536475118885
-99.21911532986624,19.479337854621466
-99.17754775179836,19.486010391862308
-99.19572244970271,19.5111937333318
-99.19989173129966,19.49145554489231
-99.19725222788702,19.47803171243713
-99.18562004330114,19.49222330342429
-99.1559503843889,19.48320253233553
-99.1987844646376,19.48358896370165
-99.20116752171865,19.488721529830723
-99.18798683638268,19.476383371967692
-99.16371936382292,19.463766901346425
-99.18564754319195,19.505497410914334
-99.14934112412084,19.469213012257566
-99.20576635780974,19.50762271310059
-99.15953413166991,19.485585479106017
-99.15332483119033,19.479030536402
-99.1990233300747,19.50798711733897
-99.20856519141391,19.512342162243726
-99.17905021542077,19.465611467863646
-99.20125982919363,19.50305027286424
-99.18880290782033,19.505189823034865
-99.19098732233067,19.487732155451123
-99.15602544418707,19.480879529891638
-99.19068491115277,19.485471564638033
-99.17072115963558,19.506139947284012
-99.15262842671775,19.481539398398425
-99.18488095932244,19.501409360932204
-99.17133200659016,19.492485265940054
-99.21674359342582,19.47492627166761
-99.1612925459413,19.48560344304553
-99.1944803527449,19.47367232314858
-99.17074408833388,19.468874156286535
-99.1800934290275,19.49489151847286
-99.1570452650189,19.490331576332686
-99.19773696254815,19.483304950671634
-99.17064155179968,19.478104685354985
-99.1955160628654,19.49823999715834
-99.19925097519634,19.4830746074013
-99.15031123118037,19.481887331368714
-99.17884735666688,19.469641691982716
-99.17550086236858,19.478753366946492
-99.20970635266,19.491231254800343
-99.16299173301582,19.475921856155786
-99.21615283636723,19.4835491269873
-99.1794562239079,19.494706449491073
-99.1696144252785,19.468421386572846
-99.17681638898603,19.493877240651486
-99.18087015346288,19.47620992427697
-99.19846726682094,19.481085153618242
-99.18840065601988,19.489089580887292
-99.14526858726094,19.471070151033338
-99.16219220612463,19.47080790091778
-99.16386765910063,19.490491863573737
-99.18094210579812,19.487467302429966
-99.16522062497918,19.47357657524397
-99.21328095866465,19.481732429854375
-99.18065509856773,19.461809663312742
-99.19599366009992,19.489306931253708
-99.19974522162812,19.482431948224068
-99.16769690778308,19.48465173446204
-99.18403523694613,19.496729018411415
-99.1735420603957,19.50651830580329
-99.15482645166335,19.48100843884062
-99.1561439984334,19.48605509311689
-99.19828582423627,19.504439747529506
-99.16447565531205,19.466047122161783
-99.19604134490483,19.49336687422088
-99.15633147892086,19.488731827571005
-99.18692704002598,19.504531112892774
-99.17955850726646,19.49210809885401
-99.16743374733528,19.48550228280359
-99.18486324317071,19.471212417687585
-99.20452336812153,19.482278208114565
-99.19038657926511,19.50250106278938
-99.21385945447969,19.47388105013463
-99.15101170498335,19.47167881223346
-99.1615703594609,19.477832643928664
-99.16766334429025,19.49547717465249
-99.1890245528247,19.5089303636442
-99.19746849933382,19.480544500647397
-99.14868743174192,19.474471677706514
-99.17446419012613,19.495685139364188
-99.20171206902485,19.50043114483014
-99.17772856662377,19.485838155662925
-99.20824248796308,19.4804476614996
-99.16752062285693,19.490858635488525
-99.17381623458364,19.458931441867282
-99.18759966907041,19.465215775008563
-99.21659673670555,19.481826094369126
-99.15939185066769,19.478024943183808
-99.16793326520013,19.49246278251359
-99.16032589875499,19.489112895730944
-99.16228697580088,19.46935258927858
-99.20617524557454,19.477635200354385
-99.21732792374891,19.479865420354717
-99.1850489749106,19.468975638886057
-99.18392847183348,19.47281337265745
-99.15014962317142,19.473563001590897
-99.1617508915402,19.50077968181827
-99.20184763749208,19.488462001493158
-99.14422058638094,19.465482177808813
-99.19098080168573,19.50273680700761
-99.1999349380218,19.487371644339483
-99.19792103994062,19.478434491261375
-99.15438218059447,19.482194345775984
-99.18678141390653,19.47373090308812
-99.18860797504519,19.486987677743496
-99.19665445468259,19.50387933339787
-99.19674919636957,19.49543321500505
-99.17694554703878,19.46783352150602
-99.1878644382831,19.467683925960817
-99.18943900492845,19.49274646262294
-99.20509230305748,19.47373588716345
-99.19268258114795,19.4825074624965
-99.16934549224433,19.458647126387305
-99.16025354913572,19.46720704890221
-99.16889037764278,19.492730475353177
-99.17740539122664,19.496308001572263
-99.14818121951691,19.47671019096264
-99.19423130063234,19.477069468101977
-99.19205697405353,19.473332765377286
-99.17298189913163,19.505465885852704
-99.1870129405397,19.479298542777265
-99.20215241587131,19.492552260478416
-99.1600047482359,19.47154315267177
-99.19474018819504,19.473140408962593
-99.19691452242546,19.48875269016119
-99.17712290640746,19.468292777479192
-99.20411428108768,19.47718416271532
-99.15291013139974,19.484958759959667
-99.17649519893666,19.469320748407018
-99.19223694363943,19.4723287153943
-99.20503868610923,19.503633046064984
-99.19845096741683,19.49795697685997
-99.16937216070852,19.486580590014192
-99.17091425696913,19.496730042007687
